,PC_0
84097,-2.4335566188188915
84098,-9.01844672713986
84099,-16.790373200172343
84100,-11.546566241839862
84101,-11.54484802645265
84102,-11.560260565476682
84104,-11.50482073875491
84105,-11.540827463838026
84106,-11.52656538052792
84107,-11.321491822313964
84108,280.4771182030356
84109,-11.514457472286061
84110,-11.531309781160006
84112,-11.521375700900592
84113,-18.954296602886412
84114,-11.532747659359925
84115,-11.526196323361521
84116,-11.54727366828939
84117,2.642571773164724
84118,-11.426608534214004
84119,-10.964163944077617
84121,-11.50057482907881
84122,-11.52760870541592
84123,57.17948431770949
84124,-11.521767136788196
84125,-5.599681291500538
84126,-3.1131263122168065
84127,-11.551987377775125
84128,-16.424703672772974
84129,-11.498444286158666
84130,-11.377934459666465
84131,-11.498085738635515
84132,-11.51361239792512
84133,-11.481187073601804
84134,-11.563600604732525
84135,-11.48540888015699
84136,-11.51660578434283
84137,-11.454904804362789
84138,-11.567892236675087
84139,-11.559078550469783
84141,-19.393447173447488
84142,2.128696813681697
84143,-14.939989986369337
84144,-11.532958356167924
84146,-28.68605486491979
84147,-11.532567428050754
84148,-11.55392922157354
84149,12.914403801693016
84150,-11.510982808503883
84151,-11.555166225378995
84152,-11.551411565054353
84153,-11.529315442380724
84154,-30.39762102636479
84155,-11.529446259454026
84156,-11.522155922906622
84157,277.45654168741993
84158,-11.26196945667591
84159,-11.531918945430848
84160,-11.510116067474904
84161,-11.550567998167658
84162,-11.530949726830059
84163,-11.585822132592487
84164,-11.549794157939518
84165,-32.572616797608575
84166,-31.575667544757422
84167,-11.523487974986882
84168,-10.936007906393364
84169,-11.547824497973888
84170,-11.52666335275993
84171,-11.49623836370707
84172,19.5242045451486
84173,-11.341571517209234
84174,-11.53993507943429
84176,-11.511207732826923
84177,-11.470029799563157
84178,-11.562161559862812
84179,-11.519659854079427
84180,-11.543645189085643
84181,-11.478812988211649
84182,-11.526027075665226
84183,-28.445337261619887
84184,-11.553229010380008
84185,-11.530312103424484
84186,-23.078703542541174
84187,-11.532883715811094
84188,-11.540387560609448
84189,-11.555041012718853
84190,-11.467890637375392
84191,-11.50481788380136
84192,-19.329071363778286
84193,-11.53478487071073
84194,-16.25812411015344
84195,-11.498361606379216
84196,-11.561390848920137
84197,-11.557461846001306
84198,2.249894366599826
84199,-11.554676961505038
84200,-11.546436518030594
84201,-11.302043623616193
84202,45.98953355106641
84203,-26.594035129539122
84205,-11.500451520991763
84206,-32.64553604671863
84207,-32.68558984096047
84208,-18.645185435619272
84209,-11.176722834828059
84210,-11.516215441335856
84211,-11.556345152771396
84212,-11.525107185991924
84213,-11.528481965732121
84214,-11.535432273992322
84215,-11.484303700109086
84216,30.84540938747348
84217,-11.526931547601286
84218,-11.502203046214408
84219,-11.487323122543156
84220,-12.752197322563505
84221,-11.556010967232043
84222,-11.54109732398384
84223,-11.517600945469681
84224,-43.8870875970216
84225,-11.516753185582798
84226,-11.515239651893186
84227,-5.1946222880590085
84228,1.0468758564506762
84229,-11.515688786013623
84230,-20.354991721726428
84231,-11.543999824179132
84232,67.04814526840842
84233,-11.564888871971956
84234,-11.543759642324245
84235,-11.547505166204553
84236,-11.532564482047666
84237,-11.544230011619812
84238,-11.488672770931206
84239,-11.53891568894877
84240,-11.33517261299738
84241,-11.580114603158039
84242,-31.60471606699719
84243,-11.543843543469873
84244,122.0353858559572
84245,40.43854300862162
84246,-11.530233712243048
84247,-6.092382206263173
84248,-11.404556978562107
84249,-11.558601804635138
84250,-11.552502449205702
84251,-11.554150635015068
84252,-10.985518432547886
84253,-11.509948111909296
84254,3.0037935687827733
84255,-11.561208078933195
84256,-11.535889672743606
84257,-11.51771380065154
84258,-11.53152945340776
84259,-11.771500668417744
84260,3.8853664990109706
84261,71.97362570017012
84262,-11.502768919377743
84264,-11.563030398386072
84265,-11.503169892501079
84266,-11.525495386457344
84267,-11.527177011374684
84269,-11.549782679773244
84270,-38.367895283860335
84271,-11.52266499448862
84272,-11.530228010417266
84273,-11.518506222109654
84275,-11.541564771264817
84276,-11.54227592443677
84277,397.40139721068016
84278,-22.369515546073192
84279,-16.270069629164997
84280,-11.551321980477741
84281,-42.22884779765128
84282,-11.51466540831736
84283,211.56986573948456
84284,-34.58834541831722
84285,-11.529949197584804
84286,-11.532964623218176
84287,-11.49746105647369
84288,-11.516839669689919
84289,-11.52406681281422
84290,-28.179713016735008
84291,-11.447739320915083
84292,-10.0112988787831
84293,-11.539992176906058
84294,-11.517164243935708
84295,-24.63330068974447
84296,-31.92265494514246
84297,1467.5775377599286
84298,135.44685725347682
84299,-8.056185102590998
84301,-36.69477771992012
84302,-11.418836659674268
84303,1.291986737021062
84304,-9.231221540814861
84305,5.8533217344542345
84307,-11.541794431763504
84308,-11.342054937013025
84309,-11.539819645867869
84310,-11.508652450615992
84311,-11.541030169714936
84312,-11.543461277407383
84313,-11.535579995390394
84314,-12.712006891075998
84315,15.100044694540923
84316,-11.538601473099435
84317,-11.518485394027307
84318,-11.541125725652913
84319,-11.452651986741222
84320,-17.532104190806727
84322,-11.539401397722278
84323,-11.554903327456614
84324,-11.53272680903374
84326,-11.543791924097597
84327,-11.533255003827259
84328,-19.665933970247615
84329,-11.552725564841262
84330,-11.439086496374639
84331,2.7725664042540874
84332,-23.767530648621957
84333,15.564478386096237
84334,23.941745915323803
84335,-11.578773823172764
84336,-11.530967277578315
84337,-11.546666119774098
84338,-26.643717427062438
84339,-19.5412113671821
84340,-11.55977074595368
84341,-11.510949499521574
84342,-11.507612108152399
84343,-11.534892475213592
84344,20.401777327960456
84345,22.846387045479748
84346,-11.537800675908429
84347,-11.49669380003892
84349,-11.528809563854944
84350,-11.552827333214639
84351,5.622048231976245
84352,105.58074647120274
84353,-11.497960189734721
84354,-39.49404905260095
84355,-11.53164114820049
84356,-11.463838971254287
84358,-11.477732936810558
84359,-11.480001679606865
84360,-11.435766805458831
84361,-11.560735419854833
84362,-11.258476613631919
84363,-11.545954289891684
84364,-11.329043497882324
84365,-33.444170292477224
84366,-11.52872870844206
84367,-11.527658082896929
84369,48.86425283130043
84370,-11.486971546468757
84372,25.003371325305345
84374,-11.529189593043629
84375,0.4152937480395863
84376,-11.555138090648029
84377,-11.564161044981857
84378,-11.54255692504421
84379,-33.34891731805244
84380,-11.444177456128214
84381,-11.507029926974244
84382,-11.52409490498703
84383,9.484614209087356
84384,-11.53321915441692
84385,-11.54050616166741
84386,-11.555441041351397
84387,-11.546031681967603
84388,-11.538268845641875
84389,-11.556703878890689
84390,-11.503068259441891
84391,-11.513916159335354
84392,-26.326163783591333
84395,-30.381053562168955
84396,-11.53090140776125
84397,-11.539485177225295
84398,-11.392543005288523
84399,-11.510549996269882
84400,-11.532930770585136
84401,-11.489988563527605
84402,-11.54967870774766
84403,23.68271440529449
84404,-29.71079234381002
84405,-11.56053302262456
84406,12.344115228969407
84408,-11.225574642169047
84409,-11.558984123319057
84411,-11.5265573308835
84412,-11.552173782896656
84413,25.155088178090807
84414,-11.518989277727472
84416,-11.55010294372482
84417,-11.505454229465377
84418,-11.531032721912846
84419,-11.567864822804815
84420,-22.122331654509107
84421,-11.541798553647395
84422,-11.554010811877305
84423,-11.50061810759519
84424,-11.526655163408916
84425,-11.534994164752833
84426,-11.516320591056385
84427,-11.529947982019268
84429,-11.524465283677872
84430,-11.561176796496438
84431,-11.532366826883935
84432,-11.435056987967487
84435,-25.364494311789525
84436,-11.512497608659364
84437,-11.52446977417418
84438,118.76573666504716
84439,-11.529385207393103
84440,14.500631494368546
84441,-11.56443587665992
84442,-11.558252732469125
84443,-11.552017513754665
84445,80.56325908815819
84446,-10.517998168472415
84447,-11.532173195778933
84448,-11.52252495873191
84449,-11.528025780809378
84450,-11.500859803727504
84451,-11.498616306591277
84452,-11.537654259589564
84453,61.06818211804748
84456,-11.542756614934397
84457,-11.409335788776508
84458,-11.533090117761335
84459,-11.528211845821556
84460,-11.500678468930777
84461,-11.54356640814092
84462,-11.48270230394198
84463,492.1544979735681
84464,-11.47194360441353
84465,-11.509155098981184
84466,-11.521244694540982
84467,-11.460829871930903
84468,-11.502541757908755
84469,-11.523056976170576
84470,15.595686483729171
84471,55.28447664032546
84472,-32.79120996487574
84473,-11.513249259273138
84474,-11.524546774820749
84475,-11.537511177410229
84476,-11.527858317308855
84477,-11.49942304109898
84479,39.798062565464264
84480,-11.501468158408008
84481,-11.523905459631893
84482,-11.528348317553592
84483,22.106691545402715
84484,-11.457797516651588
84485,-11.563477116052532
84486,-11.553290523850935
84487,-11.500503673892018
84488,-22.619769639770404
84489,-11.542235328404711
84493,-11.547282962865372
84495,-11.529466065160056
84496,32.40915719704848
84497,-11.557246166025164
84498,-11.433737788096558
84499,-11.464303225096977
84500,-11.467873888955301
84501,-24.98068500451129
84502,-44.03466775919434
84503,-27.94075344208344
84504,-11.537062820151684
84505,-11.549782966340532
84506,-11.533403580011589
84507,0.5028088112326345
84508,-11.541594045826152
84509,-11.526381068157528
84510,-11.542262686823557
84511,-11.574050944617333
84512,-11.556378709775348
84513,-11.57039063175483
84514,-4.501448829315153
84515,-11.541083364463494
84517,-11.54247800813159
84518,-19.15089504342181
84519,-11.504567045530015
84520,-11.530047811599841
84521,-9.124064875762981
84523,-11.552754562787172
84524,-11.53550526459555
84525,-11.517259458550566
84527,-26.69582848469464
84528,-11.523390135565732
84529,-11.538171475248781
84532,-11.461575959292192
84533,-11.528464441597732
84534,-11.53993055646248
84535,-11.535114182011602
84536,-11.346944200273926
84537,-11.550810506435065
84538,-11.516878988037924
84539,-11.522363061365148
84541,-11.540207465238502
84542,-11.520998205111484
84543,-11.526550436442289
84544,-11.526341709914464
84545,-11.492727740190896
84546,-11.52643685410241
84547,-11.544667427211273
84548,219.47273191831593
84549,-11.545867262229235
84551,-11.53673826129159
84552,-11.536056428387775
84553,-11.528706332639027
84554,-15.03793623799061
84555,-29.950001811019078
84556,371.16998948153207
84557,-11.53310840384505
84558,155.98791501446073
84559,-11.528676818383754
84560,-42.47239100179799
84561,-11.536658906141387
84562,-11.569512047771473
84563,-11.55734233884744
84565,-11.526698335068994
84566,37.8012270601737
84569,-11.566445111640345
84570,1611.0999670546335
84571,-11.526419687616944
84572,-11.541504776124636
84573,-11.535756099495563
84575,-11.535026183027696
84576,-11.588040195447732
84577,-31.460412472584615
84579,-11.495028530196667
84580,-11.466188979141899
84581,-17.33758237172413
84582,-11.53309322515413
84583,-11.52885523721541
84584,-11.553778237792315
84585,-11.538737634201437
84586,7.108565255536183
84587,-13.288943804278716
84588,-11.536491015424383
84589,-29.522963430512558
84590,-11.412753569944817
84591,-11.534868157793051
84592,-11.53028329370098
84594,-11.095364908634094
84596,-11.447600540120682
84597,-11.554660449668143
84598,-11.52661322484418
84599,-21.60684657951384
84600,-11.518537680584345
84601,938.4566367241797
84602,-11.361882704003971
84603,-11.310450403083118
84604,-11.458264588132021
84605,-11.556630730513604
84606,20.286941481479403
84607,-11.3470864302977
84608,-11.261455951402016
84609,-25.7470949157849
84610,-11.466010128595203
84611,-32.040482563615626
84612,-11.54749626291957
84613,-11.528731504944746
84614,-20.847631582791163
84615,-11.538436846588528
84616,-11.546858895200746
84617,-11.528313889000549
84618,-11.5263641491332
84619,-11.540462072931836
84620,-11.55889643065596
84621,20.902446016643886
84622,-11.568514006427725
84623,-11.533315149195042
84624,-11.541865513636038
84625,-11.344935434006754
84626,0.39972264189167606
84627,-11.544934534756303
84628,-11.513972841585465
84629,-10.687809377748131
84630,-11.547179545777203
84631,47.91667470882513
84632,-11.529221020171498
84633,-31.07389461925633
84634,-11.557254655363987
84635,-11.483358092667935
84636,296.9530038749398
84637,-11.462972235556439
84638,-11.532550034357653
84639,-11.4734543620426
84640,-11.526593992213975
84641,-11.490866760275534
84642,-5.045802947643732
84643,-11.461291278253697
84644,-11.508426251677047
84645,-11.557930602514215
84646,6.344921085533642
84647,-11.524397839000118
84648,-11.553902452237722
84649,-11.537516459025468
84650,-11.489294606031047
84651,-11.467227085115265
84652,-11.518098633827151
84653,-11.480633850705102
84654,-11.514147291198615
84655,-11.4909179439201
84656,-11.576713114086
84658,-25.9390101180325
84659,-11.55207623562399
84661,-11.546489107690892
84662,-1.4341468748367094
84663,-10.428259081419352
84664,-11.528422634370356
84665,-10.783472068584075
84666,-11.527558222734122
84667,-11.536008548088038
84668,-21.590645197486836
84669,-13.485994962090379
84670,71.9838170593643
84671,-11.302626437493105
84672,13.815842881028361
84673,-11.525555759794054
84674,-11.426736959486464
84675,-11.534750465069749
84676,-32.7712400073938
84677,0.9879586607153923
84678,-11.515366511697966
84679,-11.537732726342467
84680,-11.571792972435748
84681,-11.331228076955536
84682,-14.68459192110296
84684,266.52539284783506
84685,-8.562936438467439
84687,-11.396480674364794
84688,-11.536748729355072
84689,-31.032857007187577
84690,-11.400674796485665
84691,2.460985292651247
84692,-11.57762255168016
84694,-11.48585695034551
84695,417.8685811610785
84697,-11.552072369180252
84698,-11.555318994615503
84699,-11.521818919727068
84700,-11.55145072740956
84701,-11.543127691586552
84702,89.57811107658303
84703,218.10606929948156
84704,-11.552922908848716
84705,-15.713921326798529
84706,-11.534069516655924
84707,-19.455888795964317
84708,986.9724521301619
84709,-11.47267582039993
84710,-22.17625167944624
84711,-11.542469058386969
84712,-11.542999879325823
84713,-11.533286939428264
84714,-11.515954622069662
84715,-11.536968690545423
84716,-11.5404611161927
84717,-11.527509761216496
84718,-22.427221685170856
84719,-11.463925373928257
84720,-11.539746808214424
84721,-11.534144063705362
84722,25.3687846617842
84723,-11.398870396037276
84724,102.25827030757685
84725,-11.517947216937825
84726,-11.533047597287023
84727,0.40532300135229454
84728,-11.54685661714561
84729,-11.522680897108781
84730,143.25425539822143
84731,-11.505122393604339
84732,-11.528593855181775
84733,-11.496864598568683
84734,-11.530007924215404
